ax,ay,az,gx,gy,gz,target,target_name
-0.83,-0.49,9.27,-0.17,-0.1,-0.24,2.0,esquerra-dreta
-0.8,-1.13,9.59,0.14,-0.16,-0.27,2.0,esquerra-dreta
-1.4,-0.98,9.45,-0.07,-0.06,-0.44,2.0,esquerra-dreta
-2.29,-0.95,9.54,0.01,-0.01,-0.44,2.0,esquerra-dreta
-3.54,-0.64,9.77,0.02,-0.01,-0.35,2.0,esquerra-dreta
-3.93,-0.72,9.72,-0.05,-0.03,-0.22,2.0,esquerra-dreta
-3.61,-1.15,9.45,-0.05,-0.05,-0.16,2.0,esquerra-dreta
-3.75,-1.03,9.62,-0.02,-0.04,-0.17,2.0,esquerra-dreta
-2.64,-1.07,9.53,-0.01,-0.02,-0.12,2.0,esquerra-dreta
-3.67,-0.72,9.35,0.01,0.07,-0.15,2.0,esquerra-dreta
-2.77,-1.05,9.61,-0.07,0.08,-0.18,2.0,esquerra-dreta
-2.86,-0.82,9.67,-0.04,0.04,-0.24,2.0,esquerra-dreta
-2.63,-0.56,9.56,0.02,0.04,-0.19,2.0,esquerra-dreta
-2.36,-0.69,9.58,0.03,-0.01,-0.1,2.0,esquerra-dreta
-2.02,-0.9,9.61,0.06,-0.01,-0.06,2.0,esquerra-dreta
-1.51,-1.02,9.58,0.11,-0.01,-0.12,2.0,esquerra-dreta
-1.95,-0.62,9.77,0.11,-0.02,-0.11,2.0,esquerra-dreta
-1.45,-0.53,9.54,0.08,-0.05,-0.01,2.0,esquerra-dreta
-0.7,-0.54,9.69,0.03,-0.04,-0.0,2.0,esquerra-dreta
-0.97,-0.11,9.67,0.02,-0.07,0.02,2.0,esquerra-dreta
-0.39,0.03,9.41,0.07,-0.06,0.13,2.0,esquerra-dreta
0.5,-0.16,9.5,0.21,0.01,0.2,2.0,esquerra-dreta
-0.26,-0.5,9.13,0.3,0.06,0.28,2.0,esquerra-dreta
-0.56,0.45,10.79,0.31,0.05,0.32,2.0,esquerra-dreta
0.33,0.15,9.77,-0.0,-0.04,0.17,2.0,esquerra-dreta
0.59,-0.02,9.59,-0.1,-0.07,0.15,2.0,esquerra-dreta
0.55,0.42,9.68,-0.04,-0.07,0.08,2.0,esquerra-dreta
0.74,0.35,9.68,0.13,-0.07,-0.26,2.0,esquerra-dreta
0.78,-0.12,9.71,0.11,-0.07,-0.18,2.0,esquerra-dreta
0.58,-0.21,9.61,0.02,-0.05,-0.03,2.0,esquerra-dreta
0.59,0.04,9.55,-0.02,-0.06,-0.05,2.0,esquerra-dreta
0.98,-0.11,9.6,0.02,-0.09,-0.13,2.0,esquerra-dreta
1.57,-0.24,9.67,0.06,-0.09,-0.04,2.0,esquerra-dreta
2.55,-0.07,9.76,-0.04,-0.07,0.34,2.0,esquerra-dreta
3.01,-0.22,9.62,-0.01,-0.1,0.45,2.0,esquerra-dreta
3.39,-0.56,9.64,0.06,-0.09,0.39,2.0,esquerra-dreta
4.04,-0.02,9.78,0.03,-0.12,0.4,2.0,esquerra-dreta
4.43,-0.25,9.84,-0.04,-0.19,0.46,2.0,esquerra-dreta
3.87,-0.19,9.53,-0.06,-0.19,0.45,2.0,esquerra-dreta
3.34,-0.39,9.89,-0.11,-0.16,0.43,2.0,esquerra-dreta
3.05,-1.06,8.79,0.01,-0.21,0.21,2.0,esquerra-dreta
6.0,-0.98,9.54,-0.23,-0.15,-0.0,2.0,esquerra-dreta
3.68,-0.49,9.68,-0.15,-0.1,0.05,2.0,esquerra-dreta
3.8,-0.44,9.71,-0.25,-0.12,0.1,2.0,esquerra-dreta
4.13,-0.74,9.4,-0.31,-0.14,0.11,2.0,esquerra-dreta
3.68,-1.03,9.62,-0.23,-0.13,0.04,2.0,esquerra-dreta
2.82,-0.98,9.64,-0.16,-0.07,-0.1,2.0,esquerra-dreta
2.09,-0.7,9.8,-0.11,-0.07,-0.23,2.0,esquerra-dreta
2.63,-0.54,9.57,-0.07,-0.06,-0.32,2.0,esquerra-dreta
1.79,-0.33,9.57,-0.06,-0.08,-0.35,2.0,esquerra-dreta
0.96,-0.38,9.72,-0.05,-0.02,-0.25,2.0,esquerra-dreta
0.98,-0.59,9.52,0.02,-0.05,-0.22,2.0,esquerra-dreta
0.95,-0.4,9.52,0.05,-0.06,-0.28,2.0,esquerra-dreta
1.33,-0.45,9.51,0.05,-0.03,-0.4,2.0,esquerra-dreta
0.57,-0.03,9.59,0.05,-0.01,-0.47,2.0,esquerra-dreta
0.17,0.28,9.78,-0.05,-0.08,-0.45,2.0,esquerra-dreta
0.17,-0.17,9.37,-0.12,-0.06,-0.4,2.0,esquerra-dreta
-0.79,0.16,9.52,-0.1,-0.06,-0.22,2.0,esquerra-dreta
-0.74,-0.65,9.99,-0.1,-0.02,-0.16,2.0,esquerra-dreta
0.49,-1.39,9.11,-0.12,-0.05,-0.33,2.0,esquerra-dreta
-1.42,-0.74,9.4,-0.0,-0.05,-0.5,2.0,esquerra-dreta
-2.15,-0.68,9.51,0.05,-0.03,-0.57,2.0,esquerra-dreta
-2.66,0.4,9.9,-0.19,-0.01,-0.35,2.0,esquerra-dreta
-1.7,-0.93,9.68,-0.04,-0.08,-0.14,2.0,esquerra-dreta
-1.51,-1.05,9.8,-0.18,-0.11,-0.16,2.0,esquerra-dreta
-2.49,-0.76,10.05,-0.25,0.03,-0.15,2.0,esquerra-dreta
-2.44,-1.08,9.29,-0.24,-0.04,-0.23,2.0,esquerra-dreta
-2.97,-1.02,9.39,-0.16,-0.06,-0.29,2.0,esquerra-dreta
-3.29,-1.21,9.5,-0.12,-0.05,-0.26,2.0,esquerra-dreta
-3.41,-1.19,9.53,-0.15,-0.05,-0.21,2.0,esquerra-dreta
-2.53,-1.33,9.57,-0.1,-0.04,-0.18,2.0,esquerra-dreta
-3.17,-1.37,9.41,-0.11,0.02,-0.32,2.0,esquerra-dreta
-2.66,-1.23,9.48,-0.01,0.12,-0.39,2.0,esquerra-dreta
-2.3,-1.22,9.67,-0.03,0.09,-0.43,2.0,esquerra-dreta
-2.35,-1.16,9.73,-0.04,0.01,-0.36,2.0,esquerra-dreta
-2.0,-1.08,9.45,-0.03,-0.08,-0.24,2.0,esquerra-dreta
-1.43,-0.81,9.51,0.06,-0.04,-0.11,2.0,esquerra-dreta
-1.64,-1.02,9.5,0.11,-0.07,-0.04,2.0,esquerra-dreta
-2.03,-1.04,9.52,0.1,-0.07,-0.01,2.0,esquerra-dreta
-1.64,-0.72,9.54,0.05,-0.07,0.05,2.0,esquerra-dreta
-1.06,-0.75,9.75,0.04,-0.08,0.1,2.0,esquerra-dreta
-0.66,-0.64,9.64,0.01,-0.12,0.14,2.0,esquerra-dreta
-0.65,-0.56,9.69,0.04,-0.13,0.21,2.0,esquerra-dreta
-0.32,-0.18,9.41,0.13,-0.06,0.27,2.0,esquerra-dreta
0.01,-0.74,9.74,0.12,-0.06,0.25,2.0,esquerra-dreta
-0.54,-0.53,9.32,0.17,-0.02,0.28,2.0,esquerra-dreta
-0.46,-0.47,9.96,0.06,-0.04,0.37,2.0,esquerra-dreta
0.21,-0.46,9.5,-0.08,-0.11,0.37,2.0,esquerra-dreta
0.34,-0.13,9.68,-0.07,-0.1,0.43,2.0,esquerra-dreta
0.78,-0.29,9.61,-0.03,-0.11,0.43,2.0,esquerra-dreta
0.96,0.09,9.74,-0.03,-0.15,0.47,2.0,esquerra-dreta
0.7,-0.16,9.4,0.03,-0.13,0.54,2.0,esquerra-dreta
0.92,-0.2,9.5,0.07,-0.06,0.6,2.0,esquerra-dreta
2.07,-0.22,9.86,0.07,-0.06,0.61,2.0,esquerra-dreta
2.91,-0.35,9.59,0.0,-0.13,0.58,2.0,esquerra-dreta
2.77,-0.38,9.56,0.04,-0.09,0.53,2.0,esquerra-dreta
2.88,-0.53,9.74,0.08,-0.07,0.49,2.0,esquerra-dreta
2.74,-0.74,9.58,0.03,-0.08,0.43,2.0,esquerra-dreta
2.87,-0.65,9.69,0.01,-0.09,0.4,2.0,esquerra-dreta
3.55,-0.99,9.64,-0.0,-0.1,0.35,2.0,esquerra-dreta
4.07,-1.02,9.77,-0.05,-0.13,0.27,2.0,esquerra-dreta
5.12,-1.55,9.02,-0.11,-0.25,0.21,2.0,esquerra-dreta
2.32,-0.89,9.61,0.03,-0.16,0.09,2.0,esquerra-dreta
4.4,-1.47,9.61,-0.03,-0.05,0.05,2.0,esquerra-dreta
3.09,-0.82,9.64,-0.06,-0.06,0.02,2.0,esquerra-dreta
3.83,-0.89,9.68,-0.05,-0.08,-0.02,2.0,esquerra-dreta
3.7,-0.96,9.64,-0.07,-0.09,-0.15,2.0,esquerra-dreta
3.78,-0.87,9.69,-0.03,-0.07,-0.3,2.0,esquerra-dreta
3.25,-0.61,9.64,-0.02,-0.06,-0.45,2.0,esquerra-dreta
3.13,-0.62,9.62,-0.03,-0.05,-0.52,2.0,esquerra-dreta
3.08,-0.77,9.61,-0.07,-0.03,-0.58,2.0,esquerra-dreta
2.6,-0.79,9.49,-0.08,0.01,-0.64,2.0,esquerra-dreta
1.9,-0.59,9.68,-0.04,-0.0,-0.63,2.0,esquerra-dreta
1.3,-0.33,9.7,0.03,0.01,-0.61,2.0,esquerra-dreta
1.09,-0.0,9.66,0.04,-0.03,-0.54,2.0,esquerra-dreta
1.39,-0.57,9.7,0.06,0.0,-0.5,2.0,esquerra-dreta
1.56,-0.6,9.54,0.05,0.01,-0.5,2.0,esquerra-dreta
0.23,0.26,9.59,0.1,-0.01,-0.4,2.0,esquerra-dreta
-0.42,0.15,9.38,0.08,-0.06,-0.17,2.0,esquerra-dreta
-0.63,-0.91,9.59,-0.02,-0.07,-0.14,2.0,esquerra-dreta
-0.54,-1.13,9.84,-0.08,-0.03,-0.33,2.0,esquerra-dreta
-0.8,-0.71,9.67,-0.09,-0.03,-0.44,2.0,esquerra-dreta
-1.16,-0.73,9.61,-0.08,-0.01,-0.46,2.0,esquerra-dreta
-1.62,0.37,9.99,-0.28,-0.05,-0.39,2.0,esquerra-dreta
-2.22,-0.18,9.45,-0.13,-0.09,-0.12,2.0,esquerra-dreta
-1.74,-1.44,9.84,0.04,-0.06,-0.13,2.0,esquerra-dreta
-1.61,-1.56,9.6,-0.08,-0.05,-0.32,2.0,esquerra-dreta
-3.48,-1.07,9.54,-0.16,-0.07,-0.44,2.0,esquerra-dreta
-4.68,-0.77,9.64,-0.12,-0.08,-0.39,2.0,esquerra-dreta
-4.37,-0.64,9.48,-0.07,-0.06,-0.27,2.0,esquerra-dreta
-4.51,-0.86,9.54,0.01,-0.05,-0.18,2.0,esquerra-dreta
-2.77,-0.76,9.61,0.05,-0.05,-0.17,2.0,esquerra-dreta
-4.1,-1.14,9.36,-0.01,-0.0,-0.28,2.0,esquerra-dreta
-3.56,-0.68,9.59,-0.0,0.08,-0.31,2.0,esquerra-dreta
-2.78,-0.98,9.67,-0.02,0.07,-0.29,2.0,esquerra-dreta
-2.98,-0.9,9.74,-0.01,0.03,-0.24,2.0,esquerra-dreta
-2.86,-0.58,9.62,0.02,-0.04,-0.16,2.0,esquerra-dreta
-2.53,-0.68,9.48,0.05,-0.05,-0.03,2.0,esquerra-dreta
-1.75,-0.92,9.68,0.07,-0.04,-0.04,2.0,esquerra-dreta
-1.95,-0.84,9.7,0.1,-0.04,-0.06,2.0,esquerra-dreta
-2.01,-0.45,9.61,0.04,-0.06,0.03,2.0,esquerra-dreta
-0.78,-0.34,9.62,-0.0,-0.15,0.1,2.0,esquerra-dreta
-0.51,-0.84,9.64,-0.0,-0.07,0.08,2.0,esquerra-dreta
-1.2,-0.03,9.8,-0.0,-0.08,0.29,2.0,esquerra-dreta
-0.04,-0.22,9.71,0.01,-0.14,0.45,2.0,esquerra-dreta
0.32,-0.57,9.64,0.03,-0.13,0.5,2.0,esquerra-dreta
0.76,-0.52,9.54,-0.0,-0.11,0.4,2.0,esquerra-dreta
0.41,-0.42,9.73,-0.0,-0.07,0.31,2.0,esquerra-dreta
0.42,0.17,9.76,-0.07,-0.07,0.29,2.0,esquerra-dreta
0.83,0.13,9.76,-0.05,-0.09,0.38,2.0,esquerra-dreta
1.36,0.0,9.54,-0.03,-0.1,0.47,2.0,esquerra-dreta
1.37,-0.27,9.47,-0.03,-0.14,0.53,2.0,esquerra-dreta
1.21,-0.32,9.79,-0.07,-0.12,0.58,2.0,esquerra-dreta
1.48,-0.39,9.65,-0.05,-0.09,0.56,2.0,esquerra-dreta
1.8,-0.5,9.51,-0.06,-0.12,0.57,2.0,esquerra-dreta
2.34,-0.6,9.79,-0.08,-0.12,0.56,2.0,esquerra-dreta
2.31,-0.96,9.61,-0.08,-0.11,0.52,2.0,esquerra-dreta
2.35,-1.02,9.89,-0.06,-0.05,0.52,2.0,esquerra-dreta
3.69,-0.98,9.39,-0.06,-0.11,0.48,2.0,esquerra-dreta
4.17,-1.08,9.38,-0.02,-0.11,0.38,2.0,esquerra-dreta
4.29,-1.03,9.54,-0.02,-0.12,0.29,2.0,esquerra-dreta
5.16,-1.0,9.95,0.01,-0.07,0.16,2.0,esquerra-dreta
3.63,-1.56,9.54,0.0,-0.06,-0.0,2.0,esquerra-dreta
4.68,-1.65,9.61,0.03,-0.06,-0.13,2.0,esquerra-dreta
3.22,-0.86,9.58,-0.06,-0.04,-0.17,2.0,esquerra-dreta
4.03,-0.97,9.84,-0.06,-0.01,-0.2,2.0,esquerra-dreta
3.93,-0.56,9.67,0.02,-0.05,-0.27,2.0,esquerra-dreta
4.22,-0.57,9.77,-0.02,-0.11,-0.38,2.0,esquerra-dreta
4.15,-0.85,9.58,0.02,-0.08,-0.51,2.0,esquerra-dreta
3.4,-0.74,9.56,0.0,-0.0,-0.63,2.0,esquerra-dreta
3.19,-0.69,9.68,0.02,-0.01,-0.67,2.0,esquerra-dreta
1.88,-0.37,9.59,0.07,-0.02,-0.61,2.0,esquerra-dreta
1.06,-0.07,9.6,0.04,-0.03,-0.52,2.0,esquerra-dreta
1.86,-0.23,9.38,0.07,-0.02,-0.54,2.0,esquerra-dreta
1.52,-0.24,9.51,0.09,-0.03,-0.61,2.0,esquerra-dreta
1.01,-0.32,9.85,0.15,-0.02,-0.58,2.0,esquerra-dreta
-0.28,-0.44,9.75,0.15,-0.0,-0.47,2.0,esquerra-dreta
-1.54,-0.11,9.64,0.1,-0.03,-0.31,2.0,esquerra-dreta
-0.96,-0.88,9.69,-0.02,-0.04,-0.27,2.0,esquerra-dreta
-0.18,-1.09,9.63,-0.19,-0.04,-0.47,2.0,esquerra-dreta
-0.46,-0.62,9.56,-0.26,-0.02,-0.59,2.0,esquerra-dreta
-0.83,-0.47,9.8,-0.26,0.01,-0.55,2.0,esquerra-dreta
-1.24,-1.1,10.25,-0.23,-0.0,-0.54,2.0,esquerra-dreta
-1.64,-0.14,9.81,-0.46,-0.05,-0.44,2.0,esquerra-dreta
-1.45,-1.2,9.48,-0.19,-0.04,-0.37,2.0,esquerra-dreta
-1.27,-1.26,9.62,-0.21,-0.01,-0.45,2.0,esquerra-dreta
-1.75,-1.25,9.36,-0.16,-0.01,-0.51,2.0,esquerra-dreta
-2.97,-1.03,9.73,-0.08,0.01,-0.49,2.0,esquerra-dreta
-3.55,-0.49,10.12,-0.02,0.01,-0.37,2.0,esquerra-dreta
-3.57,-0.71,9.81,-0.03,-0.01,-0.23,2.0,esquerra-dreta
-3.51,-1.44,9.5,-0.02,-0.04,-0.16,2.0,esquerra-dreta
-3.71,-1.17,9.58,0.01,-0.06,-0.18,2.0,esquerra-dreta
-2.85,-1.22,9.57,0.01,-0.04,-0.16,2.0,esquerra-dreta
-3.17,-0.9,9.53,-0.06,0.02,-0.1,2.0,esquerra-dreta
-2.41,-1.1,9.62,-0.06,0.04,-0.07,2.0,esquerra-dreta
-2.17,-0.89,9.76,-0.04,-0.02,-0.05,2.0,esquerra-dreta
-2.72,-0.81,9.84,0.01,-0.05,-0.03,2.0,esquerra-dreta
-2.16,-0.81,9.53,0.04,-0.1,0.05,2.0,esquerra-dreta
-1.53,-1.12,9.53,0.11,-0.05,0.12,2.0,esquerra-dreta
-1.66,-1.14,9.61,0.12,-0.02,0.11,2.0,esquerra-dreta
-1.76,-0.74,9.67,0.11,-0.03,0.13,2.0,esquerra-dreta
-1.16,-0.66,9.84,0.06,-0.04,0.22,2.0,esquerra-dreta
-0.5,-1.05,9.8,0.04,-0.06,0.23,2.0,esquerra-dreta
-1.13,-0.85,9.56,0.03,-0.08,0.25,2.0,esquerra-dreta
-0.29,-0.77,9.57,0.04,-0.1,0.28,2.0,esquerra-dreta
0.19,-1.02,9.72,0.06,-0.1,0.27,2.0,esquerra-dreta
-0.28,-0.49,9.58,0.06,-0.11,0.31,2.0,esquerra-dreta
0.06,-0.72,9.41,0.05,-0.07,0.31,2.0,esquerra-dreta
-0.41,-0.43,9.74,0.04,-0.09,0.28,2.0,esquerra-dreta
0.22,-0.39,9.7,-0.04,-0.1,0.28,2.0,esquerra-dreta
0.76,-0.3,9.65,-0.05,-0.16,0.34,2.0,esquerra-dreta
0.94,-0.33,9.54,-0.02,-0.14,0.39,2.0,esquerra-dreta
0.72,-0.18,9.84,-0.04,-0.08,0.44,2.0,esquerra-dreta
1.2,-0.6,9.48,-0.06,-0.1,0.49,2.0,esquerra-dreta
1.57,-0.42,9.55,-0.03,-0.09,0.53,2.0,esquerra-dreta
1.5,-0.28,9.85,0.09,-0.08,0.59,2.0,esquerra-dreta
2.12,-0.68,9.6,-0.01,-0.1,0.61,2.0,esquerra-dreta
2.51,-0.65,9.5,-0.04,-0.11,0.59,2.0,esquerra-dreta
2.13,-0.52,9.88,-0.04,-0.1,0.59,2.0,esquerra-dreta
2.81,-0.8,9.62,-0.03,-0.13,0.62,2.0,esquerra-dreta
3.27,-0.57,9.75,-0.07,-0.07,0.63,2.0,esquerra-dreta
4.34,-0.7,9.82,-0.04,-0.09,0.58,2.0,esquerra-dreta
5.07,-0.9,9.54,-0.03,-0.1,0.44,2.0,esquerra-dreta
4.9,-0.86,9.56,-0.02,-0.09,0.22,2.0,esquerra-dreta
3.86,-0.37,9.82,0.01,-0.05,0.05,2.0,esquerra-dreta
3.79,-0.85,9.44,-0.03,-0.03,0.01,2.0,esquerra-dreta
3.29,-0.88,9.68,-0.08,-0.02,-0.02,2.0,esquerra-dreta
3.97,-1.01,9.35,-0.02,-0.1,-0.14,2.0,esquerra-dreta
3.31,-1.02,9.68,-0.03,-0.11,-0.24,2.0,esquerra-dreta
2.83,-0.96,9.6,-0.09,-0.07,-0.38,2.0,esquerra-dreta
2.62,-0.81,9.62,-0.07,-0.08,-0.38,2.0,esquerra-dreta
2.3,-0.7,9.67,-0.06,-0.07,-0.37,2.0,esquerra-dreta
2.46,-0.86,9.51,-0.08,-0.07,-0.41,2.0,esquerra-dreta
1.68,-0.34,9.6,-0.06,-0.06,-0.45,2.0,esquerra-dreta
1.95,-0.41,9.52,0.1,-0.02,-0.45,2.0,esquerra-dreta
1.8,-0.63,9.82,0.15,-0.01,-0.5,2.0,esquerra-dreta
1.67,-0.13,9.79,0.13,-0.02,-0.48,2.0,esquerra-dreta
1.48,-0.7,9.73,0.11,-0.06,-0.45,2.0,esquerra-dreta
0.5,-0.62,9.55,0.05,-0.05,-0.47,2.0,esquerra-dreta
-0.02,-0.59,9.61,0.01,-0.03,-0.46,2.0,esquerra-dreta
-0.22,-0.88,9.75,-0.06,-0.03,-0.53,2.0,esquerra-dreta
-0.61,-0.49,9.81,-0.14,-0.0,-0.59,2.0,esquerra-dreta
-0.84,-0.17,9.68,-0.02,-0.0,-0.47,2.0,esquerra-dreta
0.28,-0.72,9.43,-0.06,-0.02,-0.47,2.0,esquerra-dreta
-0.51,-0.88,9.49,-0.11,-0.0,-0.58,2.0,esquerra-dreta
-1.61,0.12,9.94,-0.21,0.01,-0.58,2.0,esquerra-dreta
-1.92,-0.4,9.47,-0.16,-0.01,-0.36,2.0,esquerra-dreta
-1.68,-0.84,9.66,0.03,-0.01,-0.3,2.0,esquerra-dreta
-1.92,-0.81,9.6,-0.13,-0.02,-0.33,2.0,esquerra-dreta
-2.63,-1.04,9.64,-0.2,-0.03,-0.39,2.0,esquerra-dreta
-3.03,-0.83,9.73,-0.19,-0.03,-0.37,2.0,esquerra-dreta
-3.37,-0.93,9.67,-0.11,-0.03,-0.29,2.0,esquerra-dreta
-3.62,-0.95,9.74,-0.04,-0.03,-0.2,2.0,esquerra-dreta
-3.87,-1.21,9.59,-0.03,-0.04,-0.16,2.0,esquerra-dreta
-3.34,-1.62,9.66,-0.12,-0.02,-0.24,2.0,esquerra-dreta
-3.57,-0.69,9.1,-0.19,-0.0,-0.31,2.0,esquerra-dreta
-2.35,-1.08,9.47,-0.18,0.12,-0.26,2.0,esquerra-dreta
-2.28,-1.16,9.46,-0.1,0.09,-0.23,2.0,esquerra-dreta
-2.3,-0.77,10.7,0.01,0.09,-0.19,2.0,esquerra-dreta
-2.48,-1.17,9.77,0.02,-0.04,-0.11,2.0,esquerra-dreta
-2.11,-1.11,9.32,0.07,-0.05,-0.02,2.0,esquerra-dreta
-1.9,-0.77,9.42,0.08,-0.1,0.08,2.0,esquerra-dreta
-1.52,-0.85,9.59,0.14,-0.07,0.16,2.0,esquerra-dreta
-1.02,-0.79,9.55,0.19,-0.05,0.2,2.0,esquerra-dreta
-0.15,-1.28,9.73,0.22,-0.01,0.14,2.0,esquerra-dreta
-1.04,-0.76,9.53,0.19,-0.05,0.18,2.0,esquerra-dreta
-0.39,-0.38,9.8,0.16,-0.05,0.25,2.0,esquerra-dreta
-0.25,-0.38,9.59,0.14,-0.12,0.3,2.0,esquerra-dreta
-0.45,-0.12,9.69,0.1,-0.12,0.42,2.0,esquerra-dreta
0.5,-0.06,9.75,0.17,-0.07,0.47,2.0,esquerra-dreta
0.72,-0.28,9.71,0.04,-0.08,0.42,2.0,esquerra-dreta
0.74,-0.62,9.67,-0.01,-0.08,0.35,2.0,esquerra-dreta
0.2,-0.27,9.65,-0.04,-0.09,0.33,2.0,esquerra-dreta
0.79,0.06,9.68,-0.04,-0.11,0.4,2.0,esquerra-dreta
1.02,-0.06,9.67,-0.04,-0.11,0.42,2.0,esquerra-dreta
1.08,-0.07,9.72,-0.04,-0.15,0.44,2.0,esquerra-dreta
1.24,-0.46,9.42,-0.09,-0.16,0.41,2.0,esquerra-dreta
0.96,-0.46,9.94,0.04,-0.12,0.37,2.0,esquerra-dreta
1.56,-0.24,9.7,0.03,-0.03,0.37,2.0,esquerra-dreta
2.55,-0.6,9.69,0.02,-0.05,0.37,2.0,esquerra-dreta
2.9,-0.44,9.57,0.03,-0.08,0.36,2.0,esquerra-dreta
2.74,-0.83,9.72,-0.03,-0.08,0.35,2.0,esquerra-dreta
2.97,-0.61,9.65,-0.07,-0.05,0.38,2.0,esquerra-dreta
3.98,-0.91,9.63,-0.06,-0.08,0.32,2.0,esquerra-dreta
4.39,-1.06,9.74,-0.04,-0.09,0.22,2.0,esquerra-dreta
4.44,-0.97,9.67,-0.02,-0.13,0.2,2.0,esquerra-dreta
2.82,-0.94,9.39,0.04,-0.12,0.08,2.0,esquerra-dreta
4.07,-1.3,9.43,0.02,-0.09,0.04,2.0,esquerra-dreta
3.58,-0.84,9.72,-0.0,-0.06,0.03,2.0,esquerra-dreta
3.42,-0.8,9.77,-0.05,-0.05,0.03,2.0,esquerra-dreta
3.16,-0.65,9.96,-0.06,-0.08,-0.06,2.0,esquerra-dreta
3.33,-0.75,9.63,-0.09,-0.1,-0.2,2.0,esquerra-dreta
3.34,-0.76,9.56,-0.14,-0.08,-0.29,2.0,esquerra-dreta
3.23,-0.81,9.74,-0.12,-0.04,-0.37,2.0,esquerra-dreta
2.85,-0.85,9.59,-0.15,-0.03,-0.52,2.0,esquerra-dreta
2.19,-0.61,9.69,-0.14,-0.02,-0.56,2.0,esquerra-dreta
2.14,-0.51,9.27,0.01,-0.04,-0.52,2.0,esquerra-dreta
1.04,-0.52,9.76,0.17,0.0,-0.47,2.0,esquerra-dreta
0.93,0.07,9.88,0.16,0.0,-0.37,2.0,esquerra-dreta
1.79,-0.39,9.61,0.11,-0.05,-0.31,2.0,esquerra-dreta
1.01,-0.74,9.57,0.09,-0.03,-0.39,2.0,esquerra-dreta
0.39,-0.66,9.56,0.05,-0.03,-0.5,2.0,esquerra-dreta
-0.04,-0.68,10.05,0.05,0.03,-0.59,2.0,esquerra-dreta
-0.59,-0.24,9.63,-0.01,0.02,-0.55,2.0,esquerra-dreta
-1.0,0.05,9.63,-0.08,-0.03,-0.38,2.0,esquerra-dreta
-0.6,-0.22,9.55,-0.21,-0.06,-0.29,2.0,esquerra-dreta
0.75,-1.89,9.39,-0.21,-0.02,-0.45,2.0,esquerra-dreta
-0.45,-0.54,9.82,-0.22,0.0,-0.66,2.0,esquerra-dreta
-2.27,-0.95,9.38,-0.23,0.01,-0.57,2.0,esquerra-dreta
-2.3,-0.72,9.8,0.05,0.01,-0.54,2.0,esquerra-dreta
-2.69,-0.85,9.88,-0.18,-0.01,-0.46,2.0,esquerra-dreta
-3.22,-0.72,9.68,-0.37,-0.03,-0.35,2.0,esquerra-dreta
-2.82,-1.32,9.51,-0.16,-0.07,-0.27,2.0,esquerra-dreta
-3.91,-1.49,9.62,-0.25,-0.04,-0.31,2.0,esquerra-dreta
-4.6,-1.28,9.52,-0.31,-0.01,-0.29,2.0,esquerra-dreta
-4.6,-1.1,9.37,-0.07,-0.03,-0.27,2.0,esquerra-dreta
-4.1,-1.33,9.68,0.06,-0.03,-0.33,2.0,esquerra-dreta
-3.54,-1.27,9.13,-0.06,0.1,-0.39,2.0,esquerra-dreta
-2.94,-1.1,9.53,-0.07,0.12,-0.38,2.0,esquerra-dreta
-2.71,-0.64,10.22,-0.1,0.13,-0.35,2.0,esquerra-dreta
-2.35,-0.75,9.93,-0.05,0.01,-0.29,2.0,esquerra-dreta
-2.15,-0.74,9.5,0.07,-0.04,-0.15,2.0,esquerra-dreta
-2.19,-0.58,9.51,0.2,0.0,-0.03,2.0,esquerra-dreta
-1.41,-0.38,9.78,0.23,-0.02,0.13,2.0,esquerra-dreta
-1.25,-0.91,9.77,0.18,-0.08,0.25,2.0,esquerra-dreta
-1.9,-0.52,9.59,0.07,-0.23,0.35,2.0,esquerra-dreta
-1.43,-0.58,9.55,0.04,-0.1,0.36,2.0,esquerra-dreta
-0.91,-0.57,9.59,0.04,-0.07,0.32,2.0,esquerra-dreta
-0.57,-0.75,9.58,0.04,-0.04,0.3,2.0,esquerra-dreta
-0.1,-0.71,9.61,0.07,-0.02,0.32,2.0,esquerra-dreta
0.09,-0.44,9.54,0.16,0.0,0.39,2.0,esquerra-dreta
-0.2,-0.4,10.12,0.13,-0.04,0.43,2.0,esquerra-dreta
-0.35,-0.39,9.76,-0.01,-0.12,0.5,2.0,esquerra-dreta
0.2,-0.49,9.68,-0.05,-0.12,0.55,2.0,esquerra-dreta
0.73,-0.39,9.63,-0.1,-0.16,0.53,2.0,esquerra-dreta
1.26,-0.62,9.76,-0.13,-0.18,0.48,2.0,esquerra-dreta
1.86,-0.27,9.61,-0.12,-0.2,0.41,2.0,esquerra-dreta
2.5,-0.29,9.55,-0.03,-0.15,0.39,2.0,esquerra-dreta
2.62,-0.46,9.58,0.03,-0.13,0.37,2.0,esquerra-dreta
2.0,-0.45,9.76,-0.02,-0.11,0.41,2.0,esquerra-dreta
3.17,-0.74,9.83,-0.04,-0.13,0.41,2.0,esquerra-dreta
3.79,-1.15,9.63,-0.05,-0.06,0.33,2.0,esquerra-dreta
3.95,-1.22,9.57,-0.06,-0.07,0.24,2.0,esquerra-dreta
3.6,-1.05,9.62,-0.05,-0.06,0.19,2.0,esquerra-dreta
3.84,-1.22,9.37,-0.06,-0.12,0.18,2.0,esquerra-dreta
